family,cell,metric,stock,previous,covered,serial,covered_stock_percent,covered_previous_percent,serial_stock_percent,serial_covered_percent,previous_stock_percent
attention_fetch,h128-miss128-r1152/gather/copy/eager,gpu_us,9.32075,9.379999999999999,9.29,9.3105,-0.3299090738406396,-0.9594882729211052,-0.1099696912802206,0.22066738428416777,0.6356784593514408
attention_fetch,h128-miss128-r1152/gather/copy/eager,host_us,17.95,18.0425,17.9875,17.9975,0.20891364902506648,-0.3048358043508337,0.264623955431742,0.05559416261291528,0.5153203342618484
attention_fetch,h128-miss128-r1152/gather/copy/eager,submit_us,3.6399999999999997,3.7625,3.9425,3.93,8.310439560439576,4.784053156146162,7.967032967032983,-0.3170577045022105,3.3653846153846256
attention_fetch,h128-miss128-r1152/gather/copy/graph,gpu_us,15.980500250000002,16.16050025,16.10099975,16.21075025,0.7540408505046559,-0.36818476581502724,1.4408184750036135,0.6816377970566778,1.1263727491884756
attention_fetch,h128-miss128-r1152/gather/copy/graph,host_us,24.585,24.845,25.134999999999998,25.182499999999997,2.237136465324374,1.1672368685852197,2.430343705511473,0.1889795106425174,1.0575554199715231
attention_fetch,h128-miss128-r1152/gather/copy/graph,submit_us,3.705,3.6125,5.619999999999999,5.3725000000000005,51.68690958164639,55.57093425605535,45.006747638326594,-4.403914590747304,-2.496626180836714
attention_fetch,h128-miss128-r1152/gather/merge/eager,gpu_us,5.940250000000001,6.029999999999999,5.9405,5.9805,0.0042085770800781575,-1.4842454394693116,0.6775809098943597,0.6733439946132513,1.510879171752011
attention_fetch,h128-miss128-r1152/gather/merge/eager,host_us,14.555,14.655000000000001,14.6975,14.835,0.9790450017176155,0.2900034118048289,1.9237375472346274,0.9355332539547678,0.6870491240123844
attention_fetch,h128-miss128-r1152/gather/merge/eager,submit_us,3.5549999999999997,3.5949999999999998,3.585,3.525,0.8438818565400963,-0.2781641168289273,-0.8438818565400741,-1.673640167364021,1.1251758087201136
attention_fetch,h128-miss128-r1152/gather/merge/graph,gpu_us,12.86025,12.92075,12.8005,12.840499999999999,-0.46460994148637136,-0.9306735290134149,-0.15357399739508448,0.31248779344557054,0.470441865438076
attention_fetch,h128-miss128-r1152/gather/merge/graph,host_us,21.2975,21.555,21.6425,21.7775,1.6199084399577401,0.40593829737878284,2.2537856555933766,0.6237726695160095,1.20906209649021
attention_fetch,h128-miss128-r1152/gather/merge/graph,submit_us,3.6425,3.4425,5.635,4.93,54.701441317776236,63.68917937545389,35.346602608098834,-12.511091393078978,-5.490734385724094
attention_fetch,h128-miss128-r1152/gather/miss_attention/eager,gpu_us,47.9715,48.081749,48.0115005,48.08175,0.08338388418123177,-0.14610221437660886,0.2298239579750394,0.14631806810536663,0.2298218734040125
attention_fetch,h128-miss128-r1152/gather/miss_attention/eager,host_us,56.522499999999994,56.754999999999995,56.635000000000005,56.7525,0.19903578221065477,-0.21143511584880148,0.4069175991861629,0.20746887966802685,0.41134061656862286
attention_fetch,h128-miss128-r1152/gather/miss_attention/eager,submit_us,3.6075,3.58,3.585,3.505,-0.6237006237006182,0.13966480446927498,-2.8413028413028396,-2.231520223152028,-0.7623007623007605
attention_fetch,h128-miss128-r1152/gather/miss_attention/graph,gpu_us,54.871750250000005,55.242000250000004,54.9817515,55.041999749999995,0.20046973077918473,-0.4711066739477854,0.3102680326840579,0.10957862992049261,0.6747552216087804
attention_fetch,h128-miss128-r1152/gather/miss_attention/graph,host_us,63.855,63.9675,64.06025,63.769999999999996,0.32143136794300364,0.1449955055301544,-0.13311408660245938,-0.45308908410441884,0.17618040873854657
attention_fetch,h128-miss128-r1152/gather/miss_attention/graph,submit_us,3.6725000000000003,3.535,5.74,5.0525,56.296800544588145,62.376237623762364,37.57658270932607,-11.97735191637631,-3.744043567052424
attention_fetch,h128-miss128-r1152/gather/resident/eager,gpu_us,652.4104924999999,651.6307445,651.7907379999999,652.28073275,-0.09499456356459879,0.02455278566124708,-0.019889280060891856,0.07517669727918896,-0.11951800422644876
attention_fetch,h128-miss128-r1152/gather/resident/eager,host_us,661.37275,660.8299999999999,660.75275,661.2402500000001,-0.09374441266291056,-0.011689844589368725,-0.020034088190046262,0.07377948862112849,-0.08206416124645344
attention_fetch,h128-miss128-r1152/gather/resident/eager,submit_us,3.7425,4.0175,3.9549999999999996,4.0875,5.6780227120908355,-1.55569383945241,9.218436873747503,3.3501896333755,7.348029392117561
attention_fetch,h128-miss128-r1152/gather/resident/graph,gpu_us,658.21073975,659.650758,657.81050925,658.9627565000001,-0.060805829475230055,-0.2789731881123636,0.11425166813376908,0.17516400753672112,0.21877768973306289
attention_fetch,h128-miss128-r1152/gather/resident/graph,host_us,667.0377500000001,668.2752499999999,666.65525,668.2202500000001,-0.057343081407323915,-0.2424150827072924,0.17727632356638878,0.2347540201625975,0.18552173396479965
attention_fetch,h128-miss128-r1152/gather/resident/graph,submit_us,3.74,3.7,5.79,5.305,54.81283422459893,56.486486486486484,41.844919786096234,-8.376511226252159,-1.0695187165775444
attention_fetch,h128-miss128-r1152/gather-parallel/total/eager,gpu_us,699.781999,700.80225175,701.762259,700.792253,0.282982414927746,0.13698689574737077,0.14436696020241335,-0.1382243042511666,0.14579579804252507
attention_fetch,h128-miss128-r1152/gather-parallel/total/eager,host_us,709.08775,709.658,711.175,710.3925,0.2943570806292817,0.21376494029516913,0.184004024889739,-0.1100291770661066,0.08042023007730492
attention_fetch,h128-miss128-r1152/gather-parallel/total/eager,submit_us,15.84,16.4825,18.725,18.919999999999998,18.213383838383844,13.605338995904749,19.444444444444443,1.0413885180240223,4.056186868686873
attention_fetch,h128-miss128-r1152/gather-parallel/total/graph,gpu_us,706.55226725,714.49249975,708.692506,752.5760082500001,0.3029130114223566,-0.8117641195715009,6.51384803832431,6.1921781137050935,1.1237997340104
attention_fetch,h128-miss128-r1152/gather-parallel/total/graph,host_us,715.2505,724.1925,718.9155000000001,761.4255,0.5124078906620921,-0.7286736606634148,6.455780177713977,5.913073233224209,1.2501913665212472
attention_fetch,h128-miss128-r1152/gather-parallel/total/graph,submit_us,8.5675,9.2275,11.165,6.15,30.31806244528741,20.997019777837988,-28.217099503939302,-44.917151813703526,7.70353078494308
attention_fetch,h128-miss128-r1152/gather-serial/total/eager,gpu_us,746.9432502499999,745.70350375,744.8835077499999,745.843768,-0.2757562236904265,-0.10996273932957212,-0.14719756147899554,0.1289141510060654,-0.16597599611282154
attention_fetch,h128-miss128-r1152/gather-serial/total/eager,host_us,756.635,754.4755,754.6077499999999,755.253,-0.267929715120252,0.01752873353739748,-0.18265081578303644,0.08550800067983477,-0.28540842017616974
attention_fetch,h128-miss128-r1152/gather-serial/total/eager,submit_us,11.392500000000002,11.1375,11.645,11.645,2.216370419135383,4.556677890011218,2.216370419135383,0.0,-2.2383146807110177
attention_fetch,h128-miss128-r1152/gather-serial/total/graph,gpu_us,753.06400675,752.55376075,753.283501,753.013745,0.029146825240955465,0.09696852079679186,-0.006674299866871181,-0.035810687429360666,-0.06775599357111695
attention_fetch,h128-miss128-r1152/gather-serial/total/graph,host_us,762.615,761.5625,762.455,762.35525,-0.020980442293949686,0.11719327041443961,-0.0340604367865871,-0.013082739309211444,-0.1380119719648798
attention_fetch,h128-miss128-r1152/gather-serial/total/graph,submit_us,4.4725,4.130000000000001,6.225,5.7125,39.18390162101733,50.726392251815945,27.724986025712695,-8.232931726907623,-7.657909446618206
attention_fetch,h128-miss128-r1152/memcpy/copy/eager,gpu_us,282.7785015,283.03874275,301.86950425,297.26950075,6.751221414899522,6.653068522365735,5.1245052835107385,-1.5238384252920012,0.09203006898315103
attention_fetch,h128-miss128-r1152/memcpy/copy/eager,host_us,291.7725,292.39,311.83000000000004,306.9575,6.874362731237538,6.6486541947399225,5.204397261565097,-1.5625501074303494,0.2116374915387853
attention_fetch,h128-miss128-r1152/memcpy/copy/eager,submit_us,278.3,276.8875,298.295,294.82,7.184692777578161,7.731479391449603,5.9360402443406235,-1.1649541561206234,-0.5075458138699362
attention_fetch,h128-miss128-r1152/memcpy/copy/graph,gpu_us,277.79825024999997,281.09874575000003,277.96899525,283.12850749999996,0.06146367007220377,-1.113398955818734,1.9187511963099535,1.8561466703722163,1.1880908166375548
attention_fetch,h128-miss128-r1152/memcpy/copy/graph,host_us,286.61,289.7975,287.1875,292.06025,0.20149331844665497,-0.9006288874127688,1.9016259027947235,1.696713819368867,1.1121384459718886
attention_fetch,h128-miss128-r1152/memcpy/copy/graph,submit_us,5.437749999999999,5.51,7.19,7.3825,32.2238058020321,30.49001814882033,35.76387292538277,2.6773296244784417,1.3286745436991376
attention_fetch,h128-miss128-r1152/memcpy/merge/eager,gpu_us,5.9505,6.03025,5.9605,5.96025,0.16805310478109625,-1.1566684631648783,0.16385177716158328,-0.004194279003433277,1.3402235106293459
attention_fetch,h128-miss128-r1152/memcpy/merge/eager,host_us,14.55,14.5525,14.5975,14.604999999999999,0.3264604810996552,0.3092252190345368,0.37800687285221013,0.05137866072957298,0.01718213058419238
attention_fetch,h128-miss128-r1152/memcpy/merge/eager,submit_us,3.6325,3.6100000000000003,3.6875,3.64,1.5141087405368348,2.146814404432118,0.20646937370958351,-1.2881355932203409,-0.6194081211286839
attention_fetch,h128-miss128-r1152/memcpy/merge/graph,gpu_us,12.79025,12.92025,12.92075,12.8805,1.0203084380680627,0.0038698941583925617,0.705615605637111,-0.31151442447227007,1.0163992103359831
attention_fetch,h128-miss128-r1152/memcpy/merge/graph,host_us,21.310000000000002,21.83,21.895000000000003,21.72,2.745190051618951,0.2977553825011636,1.9239793524166826,-0.7992692395524248,2.440168934772391
attention_fetch,h128-miss128-r1152/memcpy/merge/graph,submit_us,3.6574999999999998,3.4825,5.7975,5.0375,58.509911141490115,66.47523330940417,37.7306903622693,-13.10909874946099,-4.784688995215303
attention_fetch,h128-miss128-r1152/memcpy/miss_attention/eager,gpu_us,48.051499750000005,48.051750500000004,48.19175075,48.091249250000004,0.2918764257716866,0.2913530694370614,0.08272270419613648,-0.20854502780227602,0.0005218359495628988
attention_fetch,h128-miss128-r1152/memcpy/miss_attention/eager,host_us,56.7375,56.775,56.980000000000004,57.0675,0.4274069178233253,0.3610744165565949,0.5816259087904951,0.15356265356265553,0.06609385327165374
attention_fetch,h128-miss128-r1152/memcpy/miss_attention/eager,submit_us,3.7275,3.7425,4.025,3.9975,7.9812206572769995,7.548430193720779,7.243460764587528,-0.6832298136645987,0.4024144869215318
attention_fetch,h128-miss128-r1152/memcpy/miss_attention/graph,gpu_us,55.11125075,54.992,54.911501,55.101750499999994,-0.36244822478467276,-0.14638311027057593,-0.017238313176937137,0.3464656702791613,-0.21638186101230472
attention_fetch,h128-miss128-r1152/memcpy/miss_attention/graph,host_us,64.055,63.802499999999995,63.6875,64.12,-0.5737257044727273,-0.18024372085732043,0.10147529466864036,0.6790971540726165,-0.3941924908282157
attention_fetch,h128-miss128-r1152/memcpy/miss_attention/graph,submit_us,3.565,3.5825,5.7975,5.1025,62.622720897615714,61.82833217027217,43.12762973352034,-11.987925830099188,0.4908835904628317
attention_fetch,h128-miss128-r1152/memcpy/resident/eager,gpu_us,650.31050125,650.82074675,650.8007494999999,650.010243,0.0753867958548371,-0.0030726202414288473,-0.04617152105385047,-0.12146674702008253,0.07846182693025394
attention_fetch,h128-miss128-r1152/memcpy/resident/eager,host_us,659.4427499999999,659.5425,660.39525,659.87,0.14444013525056754,0.12929416982225828,0.06478955148117027,-0.07953570229344287,0.015126407864829439
attention_fetch,h128-miss128-r1152/memcpy/resident/eager,submit_us,3.69,3.75,3.9225000000000003,3.98,6.300813008130102,4.600000000000004,7.859078590785917,1.4659018483110131,1.6260162601626105
attention_fetch,h128-miss128-r1152/memcpy/resident/graph,gpu_us,656.9307445000001,656.4305127499999,658.82074825,656.75051525,0.28770213082938145,0.3641262027852088,-0.027435045704427008,-0.31423312114851054,-0.07614680149896635
attention_fetch,h128-miss128-r1152/memcpy/resident/graph,host_us,665.94775,665.5055,668.94,665.7927500000001,0.44932203765235545,0.5160738716659896,-0.02327509928519156,-0.4704831524501407,-0.06640911392824522
attention_fetch,h128-miss128-r1152/memcpy/resident/graph,submit_us,3.71,3.7975,5.8675,5.3925,58.15363881401616,54.509545753785396,45.35040431266846,-8.09544098849595,2.358490566037741
attention_fetch,h128-miss128-r1152/memcpy-parallel/total/eager,gpu_us,980.0907675,972.40048675,1003.6115199999999,1005.2615107500001,2.3998545114343184,3.209689184166775,2.5682053218606615,0.16440532189190282,-0.7846498513210398
attention_fetch,h128-miss128-r1152/memcpy-parallel/total/eager,host_us,988.81,980.7825,1012.04025,1014.1299999999999,2.349313821664434,3.187021587354999,2.560653715071637,0.2064888229494688,-0.8118344272408207
attention_fetch,h128-miss128-r1152/memcpy-parallel/total/eager,submit_us,296.70750000000004,287.99,319.54525,323.41,7.6970585509297695,10.95706448140561,8.999603987091653,1.2094531212715642,-2.9380787475881243
attention_fetch,h128-miss128-r1152/memcpy-parallel/total/graph,gpu_us,717.76250025,725.48352175,728.6227495,729.9432455,1.5130700261182906,0.43270834634916433,1.6970439728680953,0.18123178296396425,1.075707005772908
attention_fetch,h128-miss128-r1152/memcpy-parallel/total/graph,host_us,726.53,735.385,738.08275,740.01,1.5901270422419067,0.366848657505936,1.855394821961931,0.2611157082319071,1.2188072068600064
attention_fetch,h128-miss128-r1152/memcpy-parallel/total/graph,submit_us,9.5725,11.4175,18.0775,17.8475,88.84826325411335,58.331508649003716,86.44554714024551,-1.2722998202185032,19.27396186993995
attention_fetch,h128-miss128-r1152/memcpy-serial/total/eager,gpu_us,1037.7727747499998,1037.53274675,1058.86375925,1050.3660142499998,2.0323316445722828,2.055936313028961,1.2134871723758378,-0.8025343133869378,-0.02312914790598697
attention_fetch,h128-miss128-r1152/memcpy-serial/total/eager,host_us,1046.8200000000002,1046.858,1068.05775,1060.24775,2.0287871840430904,2.0250836312088127,1.2827181368334495,-0.7312338682060937,0.0036300414588685825
attention_fetch,h128-miss128-r1152/memcpy-serial/total/eager,submit_us,302.755,299.79275,324.11775,317.50250000000005,7.056117983187726,8.113938712660662,4.871100394708616,-2.04100207409188,-0.9784314049313791
attention_fetch,h128-miss128-r1152/memcpy-serial/total/graph,gpu_us,1025.84275625,1026.3327359999998,1026.38250575,1029.8224985,0.05261522750066305,0.004849280185115212,0.38794856480226514,0.33515699368689145,0.04776363112324322
attention_fetch,h128-miss128-r1152/memcpy-serial/total/graph,host_us,1034.985,1035.20525,1035.7525,1038.58275,0.07415566409176844,0.052863912736156315,0.34761373353238145,0.2732554350580729,0.021280501649800776
attention_fetch,h128-miss128-r1152/memcpy-serial/total/graph,submit_us,5.6025,5.89,7.595000000000001,7.767500000000001,35.56448014279341,28.947368421052655,38.64346273984829,2.2712310730743868,5.131637661758148
attention_fetch,h32-miss128-r1152/gather/copy/eager,gpu_us,9.33025,9.380500000000001,9.33,9.42025,-0.0026794566061916214,-0.5383508341772925,0.9646043782320923,0.9673097534833808,0.53857077784627
attention_fetch,h32-miss128-r1152/gather/copy/eager,host_us,18.060000000000002,18.042499999999997,18.2075,18.17,0.8167220376522621,0.9145074130525233,0.6090808416389759,-0.2059590827955371,-0.09689922480623503
attention_fetch,h32-miss128-r1152/gather/copy/eager,submit_us,3.815,3.675,3.9299999999999997,4.03,3.014416775884654,6.938775510204076,5.635648754914824,2.5445292620865256,-3.669724770642202
attention_fetch,h32-miss128-r1152/gather/copy/graph,gpu_us,16.10024975,16.160249999999998,16.0199995,16.18050025,-0.4984410257362515,-0.8678733311675013,0.49844257850721885,1.0018773720935625,0.37266657928705094
